skill_dribbling,skill_curve,skill_ball_control,skill_moves,age,height_cm,weight_kg,power_strength
64,71,66,3,28,188,71,70
57,40,60,3,29,183,68,72
65,59,62,3,29,176,65,60
68,56,65,3,27,174,75,75
60,51,62,2,31,188,83,81
62,58,61,2,28,183,70,60
66,55,64,3,26,180,73,62
65,59,64,3,27,173,70,49
67,57,64,3,32,172,65,59
17,18,20,1,29,188,82,72
58,37,62,2,29,181,70,31
59,66,58,2,29,170,66,43
25,25,48,2,30,186,85,81
12,19,18,1,27,188,83,73
21,14,15,1,30,188,88,80
63,34,64,3,28,187,78,72
55,47,58,2,29,183,84,78
59,61,58,2,30,181,76,71
49,37,64,2,31,185,76,71
72,59,62,2,35,172,69,49
41,23,51,2,27,182,71,71
68,57,56,2,31,175,71,52
32,42,55,2,27,186,80,75
59,61,63,3,30,182,81,72
55,35,66,2,28,183,80,82
64,49,66,3,28,185,78,85
59,51,67,3,34,173,62,55
7,14,19,1,32,188,80,56
58,36,61,2,28,180,75,83
51,31,59,2,29,178,74,76
66,57,68,3,27,165,63,50
47,33,55,2,30,180,81,87
9,13,16,1,30,185,82,72
67,62,63,3,30,174,67,59
62,62,65,3,27,174,70,67
60,47,65,3,33,188,78,79
48,36,53,2,28,185,75,73
62,51,64,3,29,187,78,68
62,51,65,3,28,178,72,67
66,49,62,2,27,181,75,63
61,59,60,2,27,191,76,70
59,48,63,2,33,180,82,73
65,52,66,3,29,166,59,54
62,51,63,3,28,173,66,72
59,45,62,2,29,179,80,62
41,24,50,2,31,193,85,86
62,66,63,3,28,181,75,64
61,42,68,2,29,179,70,57
60,56,67,2,28,181,75,69
10,13,11,1,33,187,94,37
38,32,45,2,30,180,78,72
61,46,64,2,28,193,82,78
35,29,49,2,28,182,73,76
66,55,69,3,28,172,66,54
67,53,68,3,30,178,73,65
63,39,67,3,29,180,76,65
66,62,65,3,34,174,67,39
59,43,56,2,30,185,77,71
59,63,66,2,29,173,69,63
60,44,57,2,31,184,79,68
63,58,63,2,28,175,70,63
61,50,64,2,27,178,73,62
32,27,33,2,33,187,82,86
67,67,68,3,33,183,67,47
63,63,60,2,31,175,68,55
39,26,44,2,33,182,80,78
10,10,28,1,30,187,90,65
66,61,59,3,27,172,69,53
29,20,33,2,30,191,85,91
6,10,13,1,29,185,85,44
65,66,66,4,32,182,77,70
53,33,56,2,29,184,78,80
64,47,65,3,28,183,65,64
69,53,70,2,30,175,74,52
35,24,39,2,28,190,72,67
68,62,64,3,28,172,69,63
59,47,67,2,29,181,81,68
35,27,37,2,30,191,86,76
60,53,60,3,17,175,72,54
55,41,60,2,18,183,78,66
62,47,63,3,19,180,75,58
62,57,63,3,17,185,72,59
70,60,67,3,18,178,62,39
74,56,66,4,19,166,65,46
70,53,71,3,18,176,60,39
57,54,59,3,18,183,73,60
67,63,67,3,19,176,68,53
68,51,67,3,18,179,66,54
66,56,64,3,19,175,65,60
51,50,55,2,18,178,82,67
62,59,63,2,19,190,78,70
62,48,67,2,18,179,70,43
65,44,66,2,17,184,73,63
63,58,66,2,18,175,66,61
64,63,65,2,19,173,70,49
72,53,66,4,17,177,70,44
19,17,15,1,20,190,80,50
67,66,64,2,18,173,65,32
66,43,69,2,20,182,78,67
70,54,66,3,19,180,78,47
12,12,18,1,20,184,78,54
68,52,69,3,19,184,74,55
67,57,68,3,19,173,67,43
56,54,58,2,18,183,75,82
72,59,69,3,20,183,78,66
67,46,65,3,19,176,70,51
45,33,48,2,20,187,76,76
69,42,66,3,19,187,71,62
67,52,63,3,19,179,66,64
75,48,66,2,18,181,76,64
69,56,66,4,17,177,71,49
61,44,68,2,19,172,73,61
64,36,61,2,20,171,74,55
65,43,66,2,18,173,65,42
68,41,65,2,19,186,75,52
64,57,67,2,19,179,68,45
59,49,64,2,19,188,69,69
59,56,63,3,19,189,80,76
70,50,68,2,19,181,70,49
70,60,68,4,17,178,71,50
67,34,65,3,17,175,70,55
33,33,42,2,20,190,77,75
64,50,66,3,19,170,60,53
57,32,61,2,19,177,77,57
62,59,66,2,20,186,74,51
66,66,64,2,20,175,75,60
39,25,42,2,21,186,79,84
40,30,57,2,21,183,75,59
69,58,65,3,20,172,70,42
14,13,11,1,19,188,85,62
66,63,65,3,20,176,70,48
70,59,69,3,20,176,65,41
63,48,64,3,18,170,60,46
65,57,67,3,18,180,77,77
57,30,42,2,18,184,77,72
60,54,57,3,19,182,80,69
24,24,60,2,19,190,78,56
67,54,65,3,20,177,70,56
35,24,54,2,20,190,80,70
37,32,39,2,18,185,76,73
56,28,40,2,20,187,77,64
57,55,62,2,20,177,73,63
51,26,60,2,20,180,76,61
13,14,19,1,20,191,82,59
63,52,65,3,20,188,80,68
64,42,66,3,20,173,63,42
66,41,65,2,21,188,68,63
72,42,68,3,20,180,67,34
64,64,66,3,21,173,68,41
65,70,66,3,19,183,70,61
60,59,62,2,21,170,68,65
66,57,70,2,19,167,60,32
65,44,68,3,21,180,78,52
64,58,64,3,21,188,76,72
62,28,66,2,21,182,70,65
67,60,65,3,19,178,73,54
71,61,66,3,19,180,66,38
68,56,70,3,19,185,74,38
60,42,63,2,20,180,74,53
64,49,64,3,18,188,82,73
62,57,63,2,21,173,67,38
59,42,62,2,19,183,68,65
65,58,66,3,20,184,75,54
68,52,68,3,20,180,70,48
75,53,70,3,19,179,65,60
62,45,63,2,21,183,74,60
65,42,63,2,18,179,70,45
62,63,60,2,17,178,68,45
17,16,26,1,21,194,82,78
63,57,67,3,21,178,72,44
69,62,67,3,19,186,78,61
59,57,67,2,19,178,76,60
70,70,70,3,21,179,69,44
10,10,13,1,20,191,87,60
38,42,43,2,21,185,78,69
52,27,62,2,20,189,74,68
55,64,58,3,20,186,81,70
63,44,64,3,20,182,68,62
69,51,65,3,19,180,77,58
67,70,60,3,20,168,55,34
66,65,69,3,19,186,78,67
70,38,67,3,18,185,75,60
65,65,64,3,20,181,72,74
67,64,65,3,19,180,78,63
59,58,64,2,21,185,81,73
63,46,59,2,21,175,63,42
67,57,62,2,21,180,72,56
64,70,68,3,19,176,68,61
43,36,44,2,19,181,75,57
59,39,65,2,20,178,75,56
71,51,68,2,19,181,75,66
35,32,49,2,19,188,82,78
14,10,19,1,19,185,76,55
28,21,57,2,21,180,73,74
63,48,61,2,19,178,66,57
49,47,56,2,21,174,68,54
38,28,54,2,19,183,78,70
55,42,61,2,21,184,74,71
16,14,22,1,21,180,85,63
46,27,55,2,21,184,86,83
49,26,49,2,21,192,81,73
74,52,67,3,21,168,62,32
63,41,71,2,20,175,73,66
65,58,65,2,20,189,77,67
11,13,19,1,22,195,91,71
16,17,13,1,21,197,87,74
66,51,68,3,20,186,73,65
63,51,65,3,20,180,77,68
71,50,62,4,20,172,55,29
49,39,50,2,20,184,81,72
67,53,64,3,21,177,72,53
72,50,72,3,20,183,74,58
57,46,59,2,19,180,68,67
61,38,58,2,21,163,67,40
65,51,66,3,22,178,71,56
67,52,56,3,20,184,74,66
65,62,65,3,19,182,69,53
54,45,57,2,21,183,73,67
55,30,59,2,21,184,74,66
52,51,60,3,20,179,70,61
65,26,66,2,19,181,68,64
70,63,64,3,19,171,69,46
72,69,70,3,19,166,66,36
68,53,68,3,22,180,67,61
69,61,74,3,21,174,64,54
60,30,61,3,21,172,70,57
35,32,39,2,20,186,80,64
70,52,65,3,21,170,57,54
68,63,65,3,22,181,75,38
59,42,61,2,21,191,78,69
68,55,67,2,18,167,65,39
9,12,17,1,20,195,87,70
11,12,13,1,22,194,85,49
64,66,69,3,23,183,73,32
34,35,49,2,23,180,70,80
68,57,68,3,21,173,66,52
70,64,62,3,21,177,73,40
63,61,66,3,22,184,62,39
72,57,66,3,22,171,68,51
11,20,24,1,22,188,83,71
62,35,66,2,20,182,76,73
56,38,63,2,22,188,82,78
62,44,61,3,21,173,70,56
57,48,62,2,21,177,76,71
66,58,65,3,21,178,74,48
55,40,56,2,21,189,78,82
29,30,46,2,21,189,75,69
65,58,63,2,22,180,77,71
15,11,19,1,21,194,88,40
11,14,18,1,21,190,83,67
63,45,68,3,20,175,68,53
55,59,63,3,21,180,72,70
35,32,54,2,20,182,84,73
27,25,52,2,22,187,84,73
62,39,65,2,20,184,74,71
65,59,64,3,22,167,67,52
65,44,64,2,21,180,75,67
48,33,55,2,21,189,78,72
12,13,21,1,20,185,73,45
40,36,46,2,21,182,71,71
63,62,64,2,20,176,63,63
63,65,67,3,20,175,67,41
64,34,61,2,22,174,70,47
26,26,57,2,20,180,77,63
65,56,58,2,20,171,66,69
69,54,66,3,20,187,80,64
71,49,68,3,19,175,73,63
64,55,66,2,19,187,81,76
34,28,43,2,21,188,86,77
49,45,60,2,22,186,78,70
43,33,62,2,18,186,82,68
63,41,69,2,22,182,67,64
60,34,65,2,20,180,71,70
66,57,68,3,19,174,62,49
62,62,64,4,21,175,70,45
65,48,61,2,21,184,71,74
37,25,38,2,19,193,81,79
65,59,70,2,20,178,75,62
42,28,55,2,23,188,78,71
58,50,65,2,22,185,72,74
19,15,20,1,23,190,79,68
67,47,66,3,22,173,70,65
61,60,62,3,22,168,69,60
62,46,63,2,21,185,78,68
64,51,69,3,20,195,80,75
70,57,64,4,22,176,64,44
62,36,58,2,22,173,68,50
64,45,59,2,22,185,70,75
70,46,69,3,21,178,68,44
68,53,66,3,21,178,68,37
63,60,63,2,22,182,83,87
10,11,15,1,22,183,75,56
63,59,65,2,20,178,76,74
43,29,51,2,20,196,73,74
60,54,62,3,21,176,65,46
65,50,67,3,20,187,73,68
63,28,62,2,22,177,66,50
49,36,60,2,21,188,75,77
64,62,66,2,20,183,74,66
68,46,62,2,20,176,72,67
62,53,59,2,20,183,72,66
66,54,67,3,20,185,73,56
63,59,65,3,21,180,72,59
55,29,56,2,22,191,78,74
63,60,66,3,20,182,75,76
55,44,64,2,21,183,78,67
65,46,66,3,22,175,74,59
23,24,57,2,21,191,86,75
64,53,59,2,21,175,70,51
25,22,42,2,21,191,84,79
69,44,66,2,21,177,74,47
70,64,61,3,22,172,69,49
60,39,64,2,20,185,78,68
58,49,60,2,20,177,66,55
14,13,12,1,22,190,79,48
29,36,45,2,19,191,86,74
64,67,63,2,21,182,79,66
57,24,57,3,21,179,75,55
63,29,66,2,20,180,75,58
61,60,65,2,22,185,73,56
45,24,43,2,22,179,77,72
57,39,59,3,20,181,75,71
65,58,67,3,20,165,61,36
62,52,65,3,23,183,74,75
65,54,64,3,22,170,68,44
64,65,70,3,22,180,70,58
57,53,62,2,23,189,86,77
65,61,67,3,23,178,75,59
62,49,61,2,23,184,82,71
47,44,65,2,23,177,75,66
70,63,67,3,22,170,66,33
65,60,65,3,23,176,74,66
66,52,68,3,23,180,67,40
67,65,64,3,23,173,65,48
76,63,75,3,20,173,65,34
69,51,68,3,22,171,72,61
68,57,65,3,22,170,66,38
45,26,47,2,24,182,72,79
42,28,47,2,23,186,82,74
64,39,62,2,23,174,68,61
59,31,64,2,21,182,82,69
63,40,63,3,22,173,68,66
42,31,46,2,23,188,78,70
64,72,67,3,20,178,81,62
48,37,50,2,21,188,70,75
13,11,12,1,22,192,83,57
8,10,14,1,20,193,80,73
55,45,61,2,24,184,78,77
23,29,56,2,21,190,80,87
63,55,60,2,20,185,74,67
38,25,56,2,22,190,76,76
44,43,52,2,21,180,79,66
55,44,63,2,20,182,77,72
68,54,68,3,21,182,70,63
65,57,61,2,20,172,68,63
60,37,64,2,23,178,75,65
72,57,65,3,21,179,76,60
69,64,65,3,20,186,81,69
56,41,64,2,21,189,80,73
65,42,65,3,20,178,73,70
65,59,67,3,24,184,69,69
62,65,64,2,21,177,73,58
67,45,64,3,21,194,88,72
71,57,68,3,22,170,65,53
63,40,64,3,23,181,77,77
7,13,16,1,20,184,78,43
65,51,65,3,21,178,70,62
13,11,13,1,22,188,82,70
30,28,45,2,19,182,76,71
62,53,62,2,23,180,72,53
63,58,61,2,21,177,75,72
47,41,57,2,22,180,74,67
70,59,66,3,20,178,73,53
71,63,67,3,20,177,73,50
53,47,56,2,22,181,76,59
65,55,67,3,20,173,76,67
59,52,67,3,21,188,82,75
64,35,60,2,22,176,69,59
68,51,66,3,22,174,68,50
55,46,57,2,22,180,73,61
65,57,65,3,21,184,73,69
64,48,66,2,22,185,75,56
64,51,62,3,21,180,71,67
59,42,65,2,22,190,82,79
62,38,60,2,22,179,73,56
67,44,69,4,18,170,72,57
62,54,61,3,21,168,60,55
53,28,52,2,21,188,88,77
59,45,62,2,20,180,72,74
64,48,65,3,23,178,72,61
55,37,57,2,22,183,74,75
70,59,72,3,23,185,72,67
18,14,40,1,24,182,86,67
65,49,69,3,24,179,76,65
63,57,65,3,22,193,80,71
63,40,66,3,23,185,80,80
48,40,60,2,24,183,73,72
49,27,58,2,23,183,74,74
15,12,28,1,23,193,83,53
20,19,27,1,22,184,69,51
60,38,63,2,22,188,75,58
60,58,69,3,22,174,61,49
42,38,54,2,21,176,71,60
46,31,53,2,23,184,87,81
58,47,58,2,22,187,83,75
70,59,70,3,23,177,72,61
43,28,57,2,24,187,76,72
67,45,66,3,21,178,67,56
54,38,57,2,20,180,75,65
64,53,61,3,22,190,85,87
53,39,51,2,22,191,75,76
6,10,17,1,22,194,90,63
63,49,64,3,22,185,78,69
13,16,15,1,20,190,82,62
63,55,65,3,23,172,70,56
68,60,69,3,22,173,68,57
65,56,60,2,23,178,77,62
64,60,68,3,22,175,72,63
41,33,59,2,23,181,77,74
60,44,60,2,22,184,75,62
67,60,62,2,23,184,76,61
62,34,65,2,21,182,78,61
8,13,14,1,23,184,75,61
55,48,62,2,19,172,70,45
39,33,44,2,23,186,80,70
5,12,14,1,21,198,86,58
46,35,62,2,23,185,72,69
15,16,25,1,22,190,77,41
55,48,61,2,21,190,79,79
55,36,65,2,23,176,67,71
59,62,64,2,21,182,75,68
32,27,60,2,24,192,86,87
49,33,54,2,21,189,86,83
66,45,65,3,23,170,71,59
62,59,64,3,23,185,70,65
48,36,58,2,23,185,80,67
58,59,62,3,22,186,81,68
65,48,64,2,22,180,67,68
67,64,62,2,23,166,65,34
64,47,61,2,23,180,75,57
58,42,59,2,22,174,71,56
45,55,48,2,20,178,74,53
65,48,67,3,24,183,69,48
63,62,64,3,24,172,70,74
51,60,56,2,24,177,75,67
13,16,20,1,24,195,85,62
51,41,61,2,25,189,82,69
65,60,62,3,24,175,65,64
68,60,70,3,24,178,78,79
63,66,64,3,24,176,76,65
22,25,12,1,24,189,82,70
30,32,55,2,24,193,85,82
66,60,66,3,23,176,72,58
59,38,58,2,23,193,85,82
60,50,63,2,23,177,74,71
41,29,52,2,23,185,75,72
64,64,64,3,24,174,75,64
21,15,24,1,24,190,76,68
47,22,50,2,22,187,75,72
62,45,64,3,23,183,72,61
64,51,66,2,23,180,70,62
65,45,63,3,23,175,66,46
54,40,58,2,22,188,73,74
50,41,57,2,24,188,78,69
47,28,54,2,21,187,92,89
61,60,65,2,22,178,71,59
63,35,65,3,23,172,65,64
57,56,61,2,23,183,76,69
62,56,64,2,22,180,78,63
60,52,66,2,23,189,85,72
62,63,65,3,23,173,66,55
67,53,67,3,22,175,66,48
53,49,64,2,22,188,76,72
61,28,64,2,21,190,89,76
58,49,62,2,25,183,73,64
25,22,36,2,25,190,83,83
45,29,53,2,23,191,79,76
63,34,62,2,21,170,79,73
62,22,64,2,23,185,77,73
32,32,52,2,22,182,74,43
61,48,63,3,22,180,73,63
64,64,68,3,24,172,70,58
59,63,66,2,19,184,76,68
70,69,67,3,22,180,74,55
5,10,17,1,22,192,88,70
61,57,60,2,23,183,84,68
68,67,65,3,24,180,72,62
62,39,61,3,22,186,80,76
49,40,57,2,19,190,73,76
40,25,53,2,23,186,75,72
59,60,64,3,22,178,86,78
52,30,56,2,22,190,87,81
62,31,64,2,22,178,73,67
69,49,67,2,22,178,64,51
38,29,50,2,22,190,82,77
60,34,64,2,23,176,72,53
33,31,45,2,22,185,83,77
65,48,67,2,23,174,67,53
35,31,47,2,25,183,77,70
65,44,63,2,22,180,75,57
40,25,46,2,22,191,72,71
13,13,26,1,25,191,89,58
67,58,65,3,24,174,69,64
50,26,49,2,25,182,70,77
47,28,58,2,24,177,68,45
64,46,62,3,24,173,68,61
58,39,59,2,24,189,83,74
65,73,67,3,24,182,74,60
58,25,52,2,24,193,82,74
66,42,62,2,24,180,84,65
68,64,70,3,24,179,75,58
62,48,63,2,24,180,77,67
67,58,64,3,23,185,65,58
22,16,45,2,24,188,82,73
45,37,54,2,23,188,76,67
18,21,23,1,25,190,83,55
65,63,64,3,22,175,71,57
57,46,64,2,23,179,77,64
65,61,69,3,23,191,84,70
16,14,18,1,25,188,85,72
35,35,57,2,24,190,82,79
66,59,64,2,24,172,76,61
65,60,66,3,23,180,77,67
45,41,58,2,22,187,76,74
44,33,48,2,23,196,75,74
64,54,65,3,22,169,62,31
61,41,61,2,22,180,71,68
57,49,59,2,24,186,76,66
38,27,44,2,25,188,77,74
54,42,65,2,23,189,81,85
57,62,63,2,22,180,77,71
62,45,59,2,23,183,80,69
10,11,12,1,25,185,78,55
26,23,55,2,25,188,80,74
13,11,19,1,25,193,81,75
63,64,59,2,21,180,74,62
28,26,43,2,22,193,81,80
53,34,59,2,23,183,84,75
63,39,62,3,23,176,69,56
30,27,49,2,23,186,68,68
65,54,63,3,23,176,73,62
38,33,48,2,23,185,75,60
67,57,67,3,24,162,64,32
65,65,68,3,24,180,75,70
65,61,65,3,22,181,72,56
68,61,63,3,24,170,70,48
60,46,62,2,23,190,89,84
57,61,59,2,23,177,70,70
57,48,61,2,24,180,75,64
63,63,66,3,25,176,68,56
68,67,66,3,24,178,75,63
61,46,58,2,24,185,80,77
62,57,61,3,24,175,68,51
66,52,62,2,22,179,75,59
63,40,63,3,24,193,84,76
62,37,64,2,24,180,76,74
64,47,58,2,22,186,74,58
64,61,67,2,23,175,68,51
49,39,53,2,24,184,85,85
31,24,53,2,23,194,87,84
11,14,19,1,26,193,84,64
64,51,67,2,25,178,75,67
35,25,44,2,26,185,88,86
59,42,59,2,24,180,75,67
63,62,64,3,25,181,71,66
66,63,69,3,25,175,73,50
32,26,34,2,25,193,83,84
62,68,64,2,24,179,78,56
54,62,63,2,25,181,77,68
39,28,58,2,25,185,78,73
64,58,65,3,25,181,79,57
33,23,38,2,24,195,88,90
49,25,53,2,23,186,76,78
59,54,54,2,24,182,72,73
59,30,61,2,25,176,75,68
57,33,59,2,25,169,69,46
58,37,57,2,24,184,78,68
60,55,65,3,23,172,66,50
11,14,20,1,23,188,73,63
58,53,60,2,24,194,84,75
40,34,59,2,25,188,73,75
67,64,66,3,24,183,80,65
62,54,64,2,21,178,70,64
62,56,68,2,24,183,78,69
35,28,40,2,23,199,93,91
64,49,63,3,24,170,70,67
30,29,36,2,26,186,70,79
62,30,60,2,24,178,75,71
63,49,62,2,24,180,77,66
71,42,66,3,23,176,71,55
63,60,64,2,23,184,81,74
18,19,17,1,21,188,74,65
12,10,16,1,23,193,86,75
67,40,65,3,21,184,78,68
63,54,61,2,23,185,70,59
63,40,63,2,23,180,76,60
65,55,63,3,23,180,78,59
63,49,65,2,22,182,74,65
65,60,66,3,22,178,73,64
62,43,64,2,25,188,90,82
55,60,62,2,24,189,78,77
58,41,56,2,24,185,78,75
63,29,66,3,22,180,67,63
65,49,69,2,25,178,69,61
63,45,56,2,24,179,78,59
61,37,66,2,25,177,70,53
61,47,60,2,24,185,79,64
68,39,61,3,22,180,81,64
49,42,56,2,24,189,81,76
67,34,64,2,24,170,80,59
64,31,68,2,23,176,70,56
7,14,26,1,23,187,89,56
45,37,56,2,24,187,76,70
66,67,65,2,23,183,75,62
58,42,57,2,23,179,74,64
37,35,57,2,26,179,74,61
62,39,66,2,24,181,83,68
65,62,63,3,22,172,68,51
55,29,59,2,23,186,78,70
25,19,14,1,26,201,102,64
63,27,60,2,25,172,70,69
14,16,19,1,26,186,88,79
62,66,62,3,24,177,73,58
62,53,60,2,25,176,82,75
70,82,72,3,24,177,74,59
64,56,66,3,25,193,88,87
63,56,65,3,23,177,65,56
57,35,58,2,25,189,75,71
59,57,58,2,25,172,69,60
71,62,66,3,25,176,69,71
57,35,69,2,26,178,71,69
61,66,65,2,24,171,69,66
64,55,64,3,24,181,74,71
20,17,27,1,25,182,80,57
64,54,66,3,24,188,75,74
66,68,63,3,23,175,73,59
64,55,66,3,23,184,75,69
17,13,20,1,23,187,75,45
61,53,61,2,23,177,73,62
66,61,62,3,24,178,80,63
13,21,19,1,25,190,80,67
63,50,60,2,25,176,76,72
69,49,67,3,24,176,71,46
58,62,55,2,24,179,72,77
67,54,68,2,24,173,72,57
62,50,63,2,24,183,75,59
65,59,67,3,25,177,78,64
29,32,30,1,25,186,81,66
19,20,26,1,26,187,79,55
17,12,16,1,24,197,82,57
62,46,65,2,24,176,69,68
71,51,65,3,25,171,74,68
70,66,69,3,25,178,73,60
61,54,65,3,24,178,71,51
64,53,62,3,24,168,72,46
57,37,62,2,25,186,74,66
60,62,61,3,24,172,71,62
44,32,50,2,24,188,85,80
57,44,63,2,23,188,79,75
31,26,46,2,26,185,81,70
56,57,58,2,25,185,75,78
52,44,56,2,25,186,76,77
74,58,72,3,25,177,65,50
62,41,66,2,25,190,85,80
52,27,61,2,25,186,74,73
54,26,55,2,26,185,77,72
57,48,58,2,24,189,70,72
60,51,59,2,25,177,75,73
58,63,57,2,25,181,71,68
56,45,59,2,24,184,83,73
68,64,66,4,24,164,60,31
56,35,57,2,25,184,74,68
62,40,65,2,25,180,70,58
62,47,64,2,24,183,76,79
48,46,51,2,27,190,80,80
58,33,59,2,26,180,75,71
56,58,64,2,26,185,73,67
15,16,18,1,28,190,77,52
19,16,25,1,27,198,78,69
52,19,56,2,27,191,82,78
66,56,64,4,25,178,75,60
38,27,48,2,26,183,76,74
54,40,58,2,26,180,75,69
12,12,16,1,27,190,88,61
66,59,64,2,25,182,74,61
70,70,69,3,26,171,70,67
60,45,60,2,25,184,83,63
61,43,58,2,25,178,78,63
63,64,54,2,25,179,69,58
17,34,29,1,27,191,80,66
58,42,63,2,25,186,76,75
43,51,47,2,27,186,76,78
66,70,68,3,26,175,65,56
62,67,60,2,25,185,80,74
69,44,64,3,26,180,73,72
70,58,65,3,25,179,68,58
65,57,65,3,25,178,71,66
66,55,62,3,25,181,83,66
52,24,55,2,25,183,75,75
72,66,70,2,25,172,69,45
20,24,28,1,25,194,94,70
51,40,69,2,27,189,74,79
64,67,66,3,26,174,71,55
66,57,67,2,25,176,70,68
62,58,63,2,25,184,81,74
65,44,63,3,26,183,68,60
21,14,16,1,28,183,81,56
54,57,59,2,26,186,79,71
61,56,60,2,24,178,67,63
67,68,65,3,26,185,70,80
60,35,57,2,26,185,80,77
14,20,17,1,27,182,72,58
58,69,63,2,26,176,76,69
60,32,57,2,26,179,71,70
68,56,65,3,26,188,80,73
64,42,50,2,26,177,70,64
67,42,62,2,26,178,60,56
68,59,62,2,25,180,72,50
61,29,60,2,26,180,77,75
65,63,64,3,25,174,65,62
58,55,62,2,25,186,73,65
62,37,66,2,26,177,68,71
69,53,56,2,24,175,66,70
8,11,10,1,26,190,78,61
72,54,65,3,25,172,74,61
65,46,65,3,25,170,68,64
8,10,13,1,26,197,90,73
66,61,65,3,25,170,70,48
62,44,58,2,25,172,69,45
57,39,62,2,26,175,70,54
63,69,60,3,25,180,73,51
7,13,12,1,26,189,82,47
11,12,13,1,25,182,82,32
66,60,62,2,25,181,75,58
64,54,65,3,25,178,71,54
64,65,68,2,25,169,63,37
13,12,16,1,28,189,84,62
12,13,15,1,28,194,94,61
53,47,58,2,28,178,79,74
54,39,51,2,27,191,87,90
12,14,26,1,27,189,80,58
62,49,62,2,26,175,70,45
51,54,52,2,27,192,97,91
62,54,60,2,25,173,72,62
11,12,23,1,26,193,91,57
11,6,23,1,25,185,77,61
66,55,64,2,26,174,65,31
54,45,62,2,24,178,80,74
18,19,24,1,26,189,95,80
58,41,62,2,26,183,67,71
64,68,61,3,25,175,76,68
59,51,63,2,27,180,75,69
62,52,63,2,24,184,80,71
21,15,24,1,28,190,80,77
65,42,64,2,26,178,75,66
64,62,66,3,26,189,78,70
60,46,66,3,26,180,65,56
54,40,57,2,26,181,75,75
53,44,61,2,25,186,74,72
61,62,64,2,26,187,78,71
57,45,54,2,26,175,60,62
20,13,19,1,29,186,80,61
65,42,64,2,24,170,65,45
66,62,67,3,25,183,71,67
66,56,63,3,24,181,78,58
56,62,70,2,26,181,70,60
61,68,61,2,26,185,85,79
65,50,63,2,25,180,76,70
64,72,64,3,25,180,71,64
67,56,66,3,26,180,70,52
29,26,38,2,27,191,93,83
67,38,62,2,25,176,67,61
56,36,63,2,27,186,83,71
65,44,64,2,25,189,77,60
52,44,56,2,27,192,88,83
49,39,54,2,26,182,72,72
64,58,62,3,24,183,73,78
67,64,61,3,26,171,70,63
55,39,59,2,26,176,68,60
65,62,68,3,26,178,75,66
9,16,12,1,30,189,80,72
67,58,66,3,27,170,68,48
64,54,63,3,27,180,77,64
60,46,63,2,26,181,77,68
56,38,59,2,27,179,74,68
49,54,56,2,28,180,76,68
12,15,15,1,28,189,90,51
59,37,55,2,27,177,78,69
60,53,62,2,27,188,78,79
51,55,57,3,27,187,81,73
27,16,38,2,27,188,78,81
64,68,64,3,26,178,66,46
60,60,55,3,27,186,73,65
64,64,66,3,27,183,71,65
60,43,61,3,27,171,65,66
65,73,67,3,27,174,70,65
70,63,63,3,26,174,63,73
57,53,58,2,26,184,84,70
65,66,68,3,27,173,72,65
51,49,54,2,27,191,76,77
10,10,22,1,28,187,81,71
30,26,45,2,28,191,85,75
62,48,64,2,27,189,79,83
62,57,64,2,27,183,81,75
61,53,60,2,27,184,80,70
65,69,60,3,26,184,81,72
53,29,60,2,29,184,80,74
61,46,57,2,26,180,75,62
59,43,65,2,27,179,77,64
58,47,63,2,27,189,85,85
15,18,16,1,30,185,84,61
66,64,65,4,26,172,63,61
58,42,62,2,26,190,80,83
65,57,63,3,26,178,72,67
43,34,55,2,27,185,80,75
12,15,20,1,28,193,87,67
12,18,20,1,28,193,86,75
66,61,60,3,26,163,59,53
58,55,62,2,27,174,74,61
60,38,64,2,27,185,84,82
61,32,63,2,26,187,86,81
55,42,65,2,27,196,92,91
65,56,68,3,25,180,72,61
55,48,61,2,26,186,77,68
64,62,65,3,26,178,76,60
59,53,59,2,29,180,72,73
65,66,64,3,27,174,71,60
61,43,59,3,25,172,70,60
43,35,62,2,28,177,70,49
34,29,58,2,28,183,74,75
14,16,21,1,29,189,82,68
62,54,63,2,27,185,81,72
67,65,68,3,27,183,77,62
62,62,64,2,27,176,70,65
67,73,68,3,26,177,70,65
65,64,61,2,26,183,74,59
66,63,65,3,25,170,66,34
50,39,62,2,27,199,92,81
67,51,66,3,26,184,75,64
33,28,27,2,28,183,78,76
14,12,19,1,28,191,87,56
69,41,67,2,26,171,65,61
60,52,67,2,25,174,67,60
41,38,47,2,28,184,70,75
12,11,29,1,30,181,76,41
54,68,63,2,28,175,70,66
57,52,68,2,27,171,64,60
60,59,62,2,26,170,65,60
55,32,60,2,27,190,87,84
38,25,52,2,29,187,85,81
58,34,57,2,27,176,70,65
10,11,10,1,28,185,78,43
66,47,60,2,27,184,81,69
59,57,67,2,27,177,76,57
69,68,61,3,25,180,73,63
59,47,62,2,26,182,76,69
27,22,46,2,29,184,80,77
66,60,72,3,27,170,68,66
68,58,64,3,27,173,60,57
67,42,65,3,26,175,71,65
64,74,62,3,27,169,61,33
40,27,43,2,27,186,80,82
74,61,68,3,26,176,64,38
12,13,18,1,29,185,80,60
62,49,65,3,27,174,69,46
66,60,65,3,26,174,67,42
69,56,63,3,26,177,65,58
65,39,63,2,26,170,72,62
63,66,60,3,27,175,73,68
36,61,35,2,28,179,70,69
15,10,21,1,29,180,76,42
26,31,33,2,28,188,80,85
